month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count
4;20;0.0;0;False;3;8.92;93.0;28.0;35
7;6;1.0;3;False;0;23.02;69.0;0.0;32
7;10;0.0;0;False;0;32.42;44.0;20.0;366
7;3;0.0;1;True;0;23.02;83.0;0.0;3
10;15;0.0;5;True;1;21.14;61.0;7.0;448
11;7;0.0;4;True;1;8.92;57.0;11.0;420
11;3;0.0;5;True;0;3.28;75.0;0.0;4
11;22;0.0;5;True;0;8.92;46.0;17.0;149
8;2;0.0;5;True;0;23.02;61.0;9.0;19
11;20;0.0;0;False;0;7.04;53.0;24.0;141
4;22;0.0;1;True;1;13.62;41.0;33.0;108
4;10;0.0;2;True;0;20.2;38.0;28.0;217
1;13;0.0;1;True;0;6.1;31.0;13.0;132
3;12;0.0;0;False;0;10.8;37.0;20.0;410
6;5;0.0;3;True;0;14.56;77.0;0.0;38
11;6;0.0;4;True;0;6.1;39.0;15.0;124
11;17;0.0;3;True;0;10.8;40.0;11.0;374
1;0;0.0;4;True;0;-1.42;50.0;13.0;16
9;15;0.0;3;True;0;26.78;48.0;20.0;300
1;9;1.0;1;False;0;-3.3;58.0;11.0;96
8;22;0.0;0;False;0;24.9;58.0;9.0;181
4;2;0.0;0;False;0;13.62;72.0;19.0;56
4;10;0.0;4;True;0;10.8;50.0;20.0;141
12;0;0.0;3;True;1;5.16;65.0;17.0;9
4;17;0.0;1;True;0;15.5;29.0;19.0;729
4;12;0.0;5;True;0;19.26;53.0;13.0;362
11;19;0.0;0;False;0;14.56;55.0;9.0;277
3;0;0.0;0;False;1;10.8;30.0;24.0;72
1;4;0.0;0;False;3;-0.48;80.0;19.0;2
3;18;0.0;0;False;0;15.5;72.0;6.0;491
8;2;0.0;4;True;0;21.14;83.0;0.0;20
8;4;0.0;4;True;1;23.96;89.0;9.0;10
10;9;0.0;3;True;1;16.44;77.0;6.0;373
11;7;0.0;1;True;0;3.28;65.0;0.0;365
1;13;0.0;1;True;1;4.22;56.0;7.0;80
5;23;0.0;5;True;0;20.2;83.0;6.0;256
10;18;0.0;6;False;0;16.44;48.0;28.0;495
8;23;0.0;4;True;0;24.9;54.0;7.0;226
4;1;0.0;6;False;0;8.92;50.0;20.0;67
2;22;0.0;5;True;0;8.92;40.0;15.0;107
8;17;0.0;1;True;0;29.6;36.0;11.0;818
1;9;0.0;6;False;0;-1.42;50.0;7.0;81
6;2;0.0;4;True;0;23.02;50.0;6.0;13
12;5;0.0;0;False;1;10.8;87.0;7.0;8
12;18;0.0;1;True;3;3.28;93.0;7.0;26
4;14;0.0;0;False;0;20.2;18.0;30.0;503
8;22;0.0;3;True;0;24.9;61.0;11.0;226
8;4;0.0;6;False;0;21.14;73.0;15.0;13
7;21;1.0;3;False;0;31.48;53.0;9.0;584
4;13;0.0;3;True;0;18.32;26.0;15.0;228
12;3;0.0;6;False;1;3.28;75.0;0.0;6
5;6;0.0;0;False;0;15.5;63.0;9.0;25
11;21;0.0;3;True;0;8.92;50.0;0.0;105
12;3;0.0;5;True;1;4.22;81.0;13.0;5
5;12;0.0;6;False;0;23.02;36.0;0.0;642
5;0;0.0;6;False;0;20.2;83.0;0.0;153
6;17;0.0;5;True;0;27.72;29.0;13.0;793
1;10;0.0;0;False;0;3.28;35.0;9.0;191
12;0;0.0;5;True;1;3.28;60.0;11.0;25
12;4;0.0;0;False;1;10.8;94.0;7.0;12
11;1;1.0;4;False;0;5.16;65.0;6.0;42
9;21;0.0;3;True;0;20.2;60.0;9.0;306
2;7;0.0;3;True;1;4.22;81.0;9.0;253
11;20;0.0;1;True;0;7.98;49.0;0.0;277
4;1;0.0;5;True;0;8.92;46.0;13.0;30
3;14;0.0;5;True;1;14.56;72.0;0.0;202
9;8;0.0;3;True;0;25.84;74.0;13.0;725
4;21;0.0;6;False;1;18.32;43.0;9.0;220
2;16;0.0;6;False;0;12.68;44.0;22.0;404
12;19;0.0;1;True;1;11.74;88.0;9.0;340
7;12;0.0;6;False;3;20.2;83.0;15.0;457
3;9;0.0;0;False;0;4.22;60.0;15.0;90
5;16;0.0;3;True;0;25.84;45.0;7.0;446
9;3;0.0;4;True;0;20.2;78.0;0.0;7
8;1;0.0;5;True;0;24.9;74.0;13.0;43
4;7;0.0;0;False;3;11.74;77.0;26.0;24
5;1;0.0;1;True;1;20.2;60.0;19.0;11
2;2;0.0;2;True;0;3.28;60.0;0.0;3
6;8;0.0;1;True;0;20.2;49.0;15.0;665
10;11;0.0;0;False;0;18.32;52.0;20.0;494
6;3;0.0;4;True;0;23.02;50.0;6.0;7
3;7;0.0;4;True;1;12.68;94.0;9.0;304
2;15;0.0;0;False;0;-0.48;40.0;37.0;155
9;16;0.0;4;True;0;22.08;47.0;11.0;457
7;23;1.0;3;False;1;28.66;43.0;6.0;183
1;4;0.0;2;True;1;6.1;100.0;6.0;2
7;15;0.0;4;True;0;29.6;36.0;13.0;271
12;10;1.0;2;False;0;5.16;81.0;0.0;32
1;12;0.0;1;True;1;2.34;93.0;0.0;62
6;0;0.0;5;True;0;18.32;56.0;11.0;77
9;6;0.0;0;False;1;23.02;89.0;0.0;15
4;3;0.0;0;False;1;16.44;59.0;9.0;45
7;22;0.0;5;True;1;21.14;83.0;13.0;135
5;23;0.0;0;False;3;20.2;78.0;24.0;86
5;17;0.0;5;True;0;27.72;62.0;19.0;653
6;20;0.0;3;True;0;32.42;39.0;15.0;407
1;0;0.0;6;False;0;6.1;52.0;19.0;69
1;5;0.0;4;True;0;-2.36;55.0;17.0;19
12;23;0.0;3;True;0;6.1;49.0;26.0;74
9;19;0.0;1;True;0;21.14;38.0;20.0;633
4;21;0.0;1;True;1;16.44;59.0;13.0;221
8;8;0.0;2;True;1;23.02;85.0;7.0;693
7;15;0.0;0;False;3;35.24;42.0;19.0;298
9;5;0.0;0;False;0;15.5;72.0;0.0;13
2;11;0.0;3;True;0;8.92;66.0;11.0;171
6;13;0.0;2;True;1;20.2;46.0;11.0;267
3;15;0.0;4;True;0;25.84;32.0;15.0;287
6;2;0.0;5;True;0;26.78;79.0;0.0;12
7;9;0.0;0;False;0;32.42;50.0;7.0;242
9;14;0.0;2;True;0;23.96;30.0;6.0;255
11;3;0.0;3;True;0;3.28;65.0;15.0;5
4;22;0.0;3;True;0;15.5;51.0;0.0;192
8;18;0.0;4;True;0;29.6;59.0;15.0;767
11;0;1.0;1;False;0;11.74;71.0;7.0;49
10;10;0.0;2;True;0;15.5;48.0;19.0;222
3;4;0.0;1;True;0;12.68;94.0;0.0;3
8;22;0.0;3;True;0;25.84;70.0;7.0;288
11;13;0.0;5;True;0;11.74;38.0;13.0;278
6;21;0.0;1;True;1;25.84;58.0;13.0;250
7;20;0.0;0;False;0;24.9;74.0;11.0;378
4;4;0.0;1;True;0;9.86;62.0;17.0;2
4;2;0.0;1;True;3;12.68;94.0;9.0;5
5;15;0.0;5;True;0;21.14;25.0;13.0;439
9;12;0.0;4;True;1;25.84;79.0;15.0;137
10;0;0.0;5;True;0;18.32;73.0;0.0;102
12;4;0.0;5;True;0;1.4;75.0;6.0;10
9;0;0.0;5;True;0;22.08;89.0;9.0;96
10;2;0.0;2;True;0;12.68;67.0;9.0;3
12;20;0.0;2;True;0;7.04;53.0;15.0;257
3;8;0.0;4;True;0;12.68;77.0;7.0;623
11;23;0.0;2;True;0;4.22;56.0;20.0;84
7;23;0.0;1;True;0;26.78;51.0;7.0;102
4;0;1.0;1;False;0;22.08;53.0;22.0;41
7;19;0.0;1;True;0;29.6;52.0;17.0;582
2;15;0.0;1;True;0;16.44;25.0;28.0;174
10;23;0.0;5;True;0;13.62;88.0;7.0;131
12;21;0.0;5;True;1;8.92;93.0;7.0;171
9;5;0.0;0;False;0;23.02;89.0;0.0;12
11;17;0.0;3;True;0;7.04;49.0;13.0;583
3;14;0.0;4;True;0;20.2;73.0;7.0;257
8;21;0.0;5;True;0;26.78;66.0;17.0;286
10;6;0.0;5;True;0;7.98;81.0;6.0;143
3;7;0.0;2;True;0;-0.48;55.0;9.0;275
4;4;1.0;1;False;0;17.38;77.0;15.0;6
6;0;0.0;0;False;0;18.32;56.0;9.0;148
8;13;0.0;1;True;0;29.6;49.0;15.0;289
3;11;0.0;3;True;1;21.14;41.0;11.0;220
1;9;0.0;2;True;1;7.04;87.0;6.0;255
9;10;0.0;6;False;0;21.14;41.0;26.0;442
3;15;0.0;5;True;0;13.62;24.0;17.0;238
1;2;0.0;3;True;1;12.68;51.0;33.0;2
8;14;0.0;1;True;0;29.6;49.0;6.0;246
2;19;0.0;4;True;0;15.5;39.0;6.0;369
10;22;1.0;1;False;3;10.8;76.0;17.0;107
12;1;0.0;6;False;1;4.22;81.0;6.0;95
9;0;0.0;4;True;0;18.32;73.0;6.0;57
1;23;0.0;0;False;0;4.22;56.0;17.0;30
3;14;0.0;0;False;1;12.68;88.0;11.0;414
4;2;0.0;4;True;1;11.74;77.0;0.0;6
11;2;0.0;1;True;0;1.4;69.0;0.0;5
12;1;0.0;6;False;0;4.22;44.0;30.0;35
4;22;0.0;4;True;0;10.8;47.0;13.0;149
9;22;0.0;2;True;0;18.32;64.0;7.0;216
11;17;0.0;0;False;0;8.92;43.0;13.0;327
5;20;0.0;1;True;0;22.08;69.0;9.0;336
12;7;0.0;4;True;1;6.1;70.0;0.0;350
7;10;0.0;4;True;0;26.78;70.0;15.0;222
10;15;0.0;6;False;1;18.32;60.0;19.0;711
11;5;0.0;3;True;0;5.16;87.0;7.0;29
8;20;0.0;4;True;0;26.78;58.0;11.0;471
11;13;1.0;1;False;0;20.2;60.0;15.0;420
12;2;0.0;5;True;1;4.22;70.0;9.0;11
6;8;0.0;4;True;0;26.78;70.0;0.0;590
9;22;0.0;5;True;0;21.14;83.0;13.0;229
11;16;0.0;5;True;0;13.62;38.0;11.0;434
1;8;0.0;6;False;1;-0.48;93.0;17.0;25
3;23;0.0;6;False;0;15.5;77.0;11.0;185
7;3;0.0;5;True;1;23.96;61.0;0.0;9
4;13;0.0;5;True;0;13.62;33.0;26.0;306
6;13;0.0;5;True;0;25.84;70.0;20.0;316
2;13;0.0;1;True;0;9.86;40.0;15.0;141
2;11;0.0;2;True;1;6.1;45.0;11.0;112
11;18;0.0;6;False;1;8.92;46.0;19.0;297
8;10;0.0;4;True;0;29.6;55.0;0.0;181
2;9;0.0;4;True;3;9.86;87.0;0.0;228
10;2;0.0;3;True;1;6.1;81.0;9.0;7
3;1;0.0;0;False;1;9.86;34.0;13.0;76
6;11;0.0;1;True;0;29.6;43.0;22.0;181
10;21;0.0;2;True;1;14.56;77.0;9.0;225
4;21;0.0;3;True;1;11.74;82.0;6.0;189
7;10;0.0;3;True;0;26.78;37.0;0.0;231
1;14;0.0;4;True;0;7.98;39.0;19.0;117
11;14;0.0;5;True;0;15.5;36.0;17.0;435
2;14;0.0;6;False;0;12.68;35.0;24.0;427
7;1;0.0;1;True;3;24.9;89.0;7.0;18
4;12;0.0;1;True;0;12.68;44.0;30.0;281
8;14;0.0;3;True;0;27.72;45.0;7.0;266
3;12;0.0;3;True;0;12.68;38.0;26.0;215
6;9;0.0;4;True;0;29.6;55.0;13.0;256
12;22;0.0;2;True;0;7.98;49.0;0.0;132
1;16;0.0;6;False;1;1.4;80.0;20.0;118
3;1;0.0;6;False;1;12.68;94.0;0.0;69
6;22;0.0;5;True;3;20.2;88.0;9.0;23
11;10;0.0;2;True;3;7.04;81.0;13.0;57
4;10;0.0;0;False;0;11.74;67.0;6.0;380
8;10;0.0;0;False;0;24.9;51.0;11.0;328
2;18;0.0;1;True;0;16.44;27.0;28.0;527
4;20;0.0;2;True;0;20.2;23.0;19.0;402
8;15;0.0;1;True;0;30.54;34.0;15.0;274
3;10;0.0;3;True;0;13.62;41.0;28.0;173
9;1;0.0;6;False;0;17.38;60.0;15.0;101
7;23;0.0;4;True;0;25.84;70.0;9.0;145
12;2;0.0;6;False;1;8.92;93.0;9.0;70
3;6;0.0;1;True;0;11.74;82.0;13.0;117
5;17;0.0;0;False;0;24.9;45.0;28.0;478
7;10;0.0;1;True;0;29.6;59.0;0.0;186
12;19;0.0;5;True;1;9.86;76.0;0.0;352
2;9;0.0;5;True;3;8.92;81.0;17.0;244
8;23;0.0;0;False;0;21.14;83.0;6.0;80
4;12;0.0;4;True;0;13.62;41.0;30.0;259
9;3;0.0;2;True;0;11.74;71.0;6.0;5
2;21;0.0;0;False;3;4.22;65.0;11.0;36
3;3;0.0;4;True;0;16.44;83.0;6.0;7
2;1;0.0;4;True;1;3.28;87.0;9.0;12
2;19;0.0;5;True;0;7.98;49.0;7.0;267
5;17;0.0;6;False;1;23.96;65.0;20.0;502
11;8;0.0;0;False;0;6.1;56.0;9.0;149
6;8;0.0;0;False;0;24.9;58.0;0.0;141
10;6;0.0;5;True;1;16.44;88.0;6.0;144
12;15;0.0;4;True;0;7.04;39.0;0.0;270
7;1;0.0;2;True;0;26.78;70.0;0.0;25
4;19;0.0;1;True;0;15.5;27.0;17.0;494
6;17;0.0;0;False;0;22.08;57.0;15.0;593
3;4;0.0;6;False;0;16.44;83.0;6.0;7
3;23;0.0;5;True;1;8.92;87.0;0.0;23
3;23;0.0;0;False;0;14.56;82.0;11.0;46
9;20;0.0;0;False;3;15.5;72.0;9.0;194
11;23;0.0;5;True;0;7.98;53.0;20.0;119
11;1;0.0;6;False;1;7.98;49.0;22.0;89
5;14;0.0;2;True;0;30.54;52.0;28.0;238
1;9;0.0;2;True;0;-0.48;50.0;19.0;153
10;21;0.0;6;False;1;16.44;72.0;15.0;209
6;18;0.0;4;True;0;26.78;42.0;13.0;823
11;12;0.0;0;False;1;4.22;41.0;15.0;202
10;22;0.0;3;True;1;20.2;64.0;9.0;238
9;0;0.0;6;False;0;20.2;73.0;19.0;172
11;14;0.0;2;True;3;5.16;87.0;24.0;94
4;15;0.0;4;True;0;15.5;31.0;7.0;269
5;7;0.0;4;True;0;20.2;64.0;19.0;507
4;11;0.0;4;True;0;11.74;47.0;20.0;224
9;15;0.0;2;True;0;24.9;28.0;7.0;326
5;17;0.0;1;True;3;18.32;88.0;17.0;229
11;2;0.0;6;False;0;7.04;81.0;0.0;44
11;14;0.0;6;False;0;11.74;38.0;13.0;555
1;23;0.0;3;True;1;5.16;65.0;0.0;66
11;7;0.0;5;True;1;6.1;61.0;11.0;367
10;5;0.0;4;True;0;8.92;50.0;11.0;42
1;11;0.0;0;False;3;-0.48;80.0;17.0;133
1;15;0.0;5;True;0;16.44;27.0;17.0;222
9;5;0.0;6;False;0;15.5;63.0;13.0;15
11;11;0.0;1;True;1;9.86;66.0;17.0;197
5;5;0.0;5;True;0;18.32;88.0;13.0;24
12;3;0.0;4;True;1;6.1;70.0;6.0;4
6;6;0.0;0;False;0;13.62;82.0;7.0;22
6;13;0.0;2;True;0;24.9;30.0;31.0;306
12;1;0.0;3;True;0;6.1;65.0;6.0;15
6;17;0.0;3;True;0;21.14;43.0;9.0;724
5;20;0.0;3;True;0;16.44;77.0;17.0;338
2;10;0.0;1;True;0;-1.42;50.0;9.0;71
5;8;0.0;6;False;0;16.44;48.0;0.0;178
5;9;0.0;3;True;1;20.2;78.0;9.0;347
2;17;0.0;3;True;3;3.28;87.0;7.0;155
11;21;0.0;3;True;1;7.04;49.0;20.0;126
11;17;0.0;0;False;1;9.86;66.0;17.0;280
5;0;0.0;5;True;0;21.14;83.0;9.0;73
12;22;0.0;5;True;0;5.16;75.0;7.0;138
7;9;0.0;5;True;0;30.54;49.0;19.0;363
2;9;0.0;5;True;1;4.22;100.0;0.0;283
5;5;0.0;2;True;3;18.32;94.0;15.0;8
11;10;0.0;3;True;0;6.1;49.0;7.0;161
3;17;0.0;3;True;0;18.32;43.0;33.0;612
12;8;0.0;4;True;0;4.22;65.0;24.0;208
1;5;0.0;1;True;1;1.4;86.0;0.0;19
10;14;0.0;1;True;0;21.14;27.0;13.0;282
11;2;0.0;6;False;0;7.04;39.0;41.0;32
5;7;0.0;0;False;0;21.14;88.0;11.0;52
1;10;0.0;4;True;0;7.98;81.0;7.0;90
2;0;0.0;6;False;0;4.22;70.0;7.0;86
6;10;0.0;5;True;0;23.02;47.0;17.0;249
5;3;0.0;1;True;0;15.5;77.0;13.0;5
4;14;0.0;4;True;0;13.62;33.0;11.0;287
2;4;0.0;1;True;0;2.34;80.0;9.0;1
7;10;0.0;1;True;0;29.6;43.0;17.0;174
1;9;0.0;1;True;1;2.34;64.0;0.0;197
7;17;0.0;4;True;0;35.24;35.0;11.0;689
10;0;0.0;5;True;0;10.8;66.0;7.0;68
11;15;0.0;6;False;0;16.44;45.0;0.0;567
4;4;0.0;2;True;0;7.04;66.0;6.0;1
10;8;0.0;2;True;1;11.74;80.0;13.0;713
1;9;0.0;5;True;3;15.5;88.0;19.0;107
6;13;0.0;4;True;0;23.96;57.0;11.0;284
10;12;0.0;3;True;0;21.14;61.0;6.0;316
9;0;0.0;4;True;0;15.5;63.0;0.0;58
9;0;0.0;3;True;1;18.32;68.0;19.0;26
4;23;0.0;0;False;0;23.02;50.0;26.0;90
3;20;0.0;3;True;0;20.2;56.0;20.0;362
5;10;0.0;3;True;0;21.14;78.0;6.0;191
11;9;0.0;3;True;1;4.22;60.0;19.0;368
12;12;0.0;1;True;1;5.16;56.0;6.0;135
4;10;0.0;1;True;0;15.5;27.0;33.0;178
12;15;0.0;0;False;0;7.98;34.0;9.0;137
10;18;0.0;2;True;0;21.14;53.0;6.0;826
11;0;0.0;5;True;0;7.98;49.0;22.0;55
12;11;0.0;0;False;1;7.04;81.0;11.0;355
4;10;0.0;4;True;1;13.62;94.0;11.0;139
4;4;0.0;5;True;0;11.74;44.0;17.0;6
8;11;0.0;2;True;0;28.66;55.0;17.0;218
12;2;0.0;1;True;1;9.86;94.0;0.0;5
7;7;0.0;5;True;1;23.02;89.0;13.0;360
3;14;0.0;2;True;0;10.8;24.0;9.0;184
8;4;0.0;3;True;0;19.26;83.0;7.0;8
6;12;0.0;2;True;3;23.02;83.0;17.0;95
4;11;0.0;0;False;0;21.14;46.0;20.0;528
8;12;0.0;1;True;0;28.66;40.0;13.0;276
11;14;0.0;3;True;1;7.04;53.0;24.0;161
8;13;0.0;3;True;0;29.6;52.0;11.0;280
7;19;0.0;2;True;3;24.9;74.0;15.0;414
7;6;0.0;4;True;0;25.84;58.0;0.0;133
6;14;0.0;4;True;0;24.9;54.0;19.0;298
12;4;0.0;4;True;1;6.1;70.0;6.0;6
10;21;0.0;2;True;3;21.14;94.0;7.0;289
7;6;0.0;0;False;0;23.96;83.0;9.0;15
1;19;0.0;2;True;0;-2.36;28.0;28.0;156
5;8;0.0;6;False;0;22.08;78.0;9.0;141
12;17;0.0;0;False;3;10.8;76.0;13.0;303
3;5;0.0;5;True;1;10.8;87.0;15.0;32
4;14;0.0;3;True;0;18.32;22.0;24.0;223
11;6;0.0;0;False;0;5.16;61.0;9.0;16
5;21;0.0;6;False;1;20.2;60.0;9.0;230
10;11;0.0;2;True;3;19.26;94.0;9.0;99
11;23;0.0;1;True;0;7.98;66.0;7.0;74
2;22;0.0;0;False;3;3.28;75.0;6.0;55
8;18;0.0;2;True;0;25.84;54.0;15.0;625
7;12;0.0;3;True;0;35.24;37.0;9.0;202
9;15;0.0;6;False;0;26.78;48.0;26.0;750
5;20;0.0;4;True;0;20.2;40.0;13.0;446
2;16;0.0;5;True;1;7.98;42.0;17.0;268
11;1;0.0;4;True;0;6.1;75.0;7.0;30
3;20;0.0;0;False;0;12.68;47.0;15.0;171
10;2;0.0;3;True;1;21.14;94.0;0.0;9
2;10;0.0;0;False;1;4.22;52.0;17.0;191
6;6;0.0;0;False;0;16.44;72.0;7.0;23
4;20;0.0;6;False;0;15.5;20.0;15.0;208
4;12;0.0;4;True;0;17.38;49.0;0.0;264
11;4;0.0;1;True;1;6.1;52.0;17.0;16
3;18;0.0;5;True;0;24.9;45.0;11.0;830
10;6;0.0;3;True;0;6.1;81.0;11.0;116
4;16;0.0;5;True;0;15.5;22.0;28.0;536
7;14;0.0;6;False;1;37.12;30.0;9.0;308
6;2;0.0;1;True;0;23.02;74.0;7.0;17
11;15;0.0;2;True;0;7.98;46.0;17.0;272
8;4;0.0;2;True;0;18.32;88.0;0.0;4
4;0;0.0;0;False;1;17.38;56.0;13.0;124
7;1;0.0;6;False;0;25.84;70.0;6.0;80
5;19;0.0;3;True;0;17.38;77.0;17.0;504
12;5;0.0;4;True;1;6.1;70.0;7.0;35
7;8;0.0;0;False;0;24.9;65.0;15.0;127
5;16;0.0;1;True;3;21.14;69.0;19.0;111
3;5;0.0;2;True;1;13.62;82.0;13.0;24
7;4;0.0;6;False;0;24.9;79.0;13.0;11
4;0;0.0;6;False;0;11.74;26.0;20.0;94
8;6;0.0;4;True;0;20.2;78.0;11.0;165
11;11;0.0;5;True;0;11.74;41.0;28.0;221
6;8;0.0;6;False;0;19.26;64.0;11.0;204
7;16;0.0;3;True;0;29.6;38.0;13.0;411
6;3;0.0;5;True;0;26.78;79.0;0.0;7
12;16;0.0;4;True;0;7.98;39.0;7.0;406
8;7;0.0;6;False;0;25.84;77.0;11.0;67
8;22;0.0;6;False;0;27.72;66.0;19.0;269
3;8;0.0;2;True;0;2.34;37.0;20.0;581
8;14;0.0;2;True;0;27.72;37.0;6.0;302
12;14;0.0;6;False;1;8.92;71.0;0.0;479
3;3;0.0;4;True;0;13.62;63.0;26.0;3
8;20;0.0;4;True;0;28.66;66.0;0.0;427
12;14;0.0;4;True;1;4.22;56.0;35.0;119
1;1;1.0;1;False;0;8.92;43.0;28.0;12
3;21;0.0;4;True;0;12.68;44.0;19.0;224
9;18;0.0;0;False;0;17.38;37.0;13.0;540
2;23;0.0;2;True;0;7.04;53.0;15.0;65
5;0;0.0;2;True;0;24.9;79.0;13.0;45
5;3;0.0;0;False;1;17.38;83.0;13.0;28
6;21;0.0;5;True;3;22.08;78.0;17.0;85
5;1;0.0;2;True;1;16.44;59.0;15.0;9
9;10;0.0;0;False;0;17.38;45.0;17.0;489
2;21;0.0;2;True;0;7.98;61.0;7.0;190
7;0;0.0;2;True;0;25.84;54.0;0.0;53
5;15;0.0;4;True;0;17.38;37.0;26.0;271
7;17;0.0;0;False;0;30.54;41.0;11.0;531
2;10;0.0;3;True;0;7.98;57.0;20.0;120
11;8;1.0;4;False;0;3.28;75.0;9.0;97
11;12;0.0;4;True;0;10.8;24.0;33.0;235
9;4;0.0;4;True;1;24.9;84.0;6.0;8
5;22;0.0;3;True;1;21.14;83.0;11.0;159
11;0;0.0;3;True;0;4.22;56.0;19.0;24
6;19;0.0;6;False;0;31.48;44.0;17.0;374
3;10;0.0;0;False;0;6.1;49.0;22.0;192
6;19;0.0;5;True;0;24.9;42.0;11.0;467
3;6;0.0;4;True;0;13.62;59.0;17.0;117
6;22;0.0;6;False;0;28.66;62.0;11.0;172
6;20;0.0;2;True;0;18.32;49.0;15.0;415
12;3;0.0;0;False;1;7.98;87.0;13.0;38
1;1;0.0;0;False;1;0.46;74.0;20.0;50
10;17;0.0;6;False;1;18.32;64.0;19.0;618
5;11;1.0;1;False;0;25.84;66.0;9.0;476
3;2;0.0;6;False;0;4.22;41.0;17.0;42
10;13;0.0;3;True;1;17.38;49.0;9.0;310
5;2;0.0;1;True;3;18.32;94.0;17.0;11
9;23;0.0;3;True;1;20.2;78.0;17.0;115
2;15;0.0;2;True;0;7.98;49.0;28.0;160
2;16;1.0;1;False;0;8.92;29.0;7.0;280
9;22;0.0;6;False;0;15.5;63.0;7.0;221
12;8;0.0;0;False;1;8.92;87.0;9.0;88
3;8;0.0;4;True;0;13.62;47.0;28.0;654
12;13;0.0;3;True;0;13.62;41.0;19.0;214
11;9;0.0;6;False;0;8.92;66.0;13.0;259
2;17;0.0;0;False;0;7.04;53.0;11.0;306
1;10;0.0;3;True;0;6.1;42.0;31.0;93
9;13;0.0;5;True;1;24.9;51.0;17.0;410
2;23;0.0;6;False;0;3.28;41.0;28.0;91
7;18;0.0;6;False;1;20.2;88.0;13.0;177
4;2;0.0;6;False;0;9.86;66.0;9.0;56
7;22;0.0;2;True;0;23.96;79.0;13.0;177
12;23;0.0;1;True;3;3.28;93.0;0.0;11
10;21;0.0;6;False;0;13.62;59.0;9.0;215
8;21;0.0;6;False;0;29.6;59.0;17.0;289
2;22;0.0;4;True;1;7.04;81.0;0.0;111
12;18;0.0;4;True;1;3.28;60.0;17.0;197
7;1;0.0;4;True;0;26.78;51.0;19.0;30
3;15;0.0;0;False;0;17.38;68.0;6.0;554
1;6;0.0;4;True;3;8.92;93.0;9.0;89
2;23;0.0;0;False;0;4.22;56.0;11.0;64
3;11;0.0;1;True;1;4.22;56.0;9.0;103
7;4;0.0;1;True;1;23.02;94.0;9.0;8
3;15;0.0;6;False;0;7.98;25.0;0.0;406
5;18;0.0;5;True;0;22.08;38.0;15.0;669
9;18;0.0;1;True;0;21.14;35.0;20.0;968
8;17;0.0;4;True;0;27.72;45.0;15.0;820
10;9;0.0;4;True;1;16.44;83.0;13.0;343
7;5;0.0;0;False;0;28.66;62.0;0.0;6
7;8;0.0;2;True;0;26.78;62.0;6.0;646
11;15;0.0;5;True;1;11.74;38.0;7.0;296
10;12;0.0;4;True;1;18.32;78.0;7.0;319
10;22;0.0;2;True;0;18.32;68.0;7.0;194
9;18;0.0;6;False;1;22.08;36.0;19.0;614
2;21;0.0;2;True;0;7.98;46.0;7.0;188
11;18;0.0;1;True;1;10.8;58.0;17.0;580
8;12;0.0;5;True;1;27.72;45.0;6.0;371
9;0;0.0;6;False;0;20.2;83.0;7.0;207
1;22;1.0;1;False;1;6.1;49.0;24.0;43
2;7;0.0;3;True;0;7.04;76.0;6.0;302
3;2;0.0;2;True;0;4.22;30.0;20.0;7
11;11;0.0;0;False;0;9.86;46.0;15.0;445
2;16;0.0;5;True;0;11.74;32.0;20.0;307
5;10;0.0;3;True;1;21.14;69.0;19.0;177
9;3;0.0;3;True;1;16.44;63.0;17.0;5
10;5;0.0;0;False;0;9.86;66.0;6.0;10
9;2;0.0;5;True;0;18.32;73.0;0.0;30
10;14;0.0;4;True;0;24.9;61.0;17.0;267
1;0;0.0;2;True;0;5.16;52.0;17.0;15
9;2;0.0;4;True;0;25.84;79.0;0.0;8
5;8;0.0;4;True;0;13.62;67.0;24.0;630
1;18;0.0;3;True;3;7.98;87.0;13.0;98
11;9;1.0;4;False;0;6.1;65.0;0.0;119
9;7;0.0;3;True;1;24.9;79.0;17.0;500
12;3;0.0;4;True;1;4.22;56.0;19.0;2
12;19;0.0;3;True;1;6.1;56.0;15.0;402
9;9;1.0;1;False;1;24.9;84.0;9.0;229
6;18;0.0;3;True;0;34.3;37.0;0.0;672
2;18;0.0;3;True;0;10.8;40.0;15.0;468
11;12;0.0;2;True;0;7.98;61.0;19.0;196
5;9;0.0;4;True;0;15.5;59.0;31.0;361
2;12;0.0;1;True;0;10.8;37.0;20.0;177
3;2;0.0;4;True;0;15.5;59.0;0.0;19
10;5;0.0;6;False;0;10.8;82.0;0.0;13
1;13;0.0;6;False;0;7.98;57.0;17.0;373
12;15;0.0;1;True;0;20.2;56.0;0.0;268
7;0;0.0;5;True;0;28.66;62.0;9.0;102
8;20;0.0;5;True;0;26.78;66.0;20.0;370
10;0;0.0;1;True;3;12.68;88.0;24.0;22
12;18;0.0;3;True;3;5.16;93.0;20.0;43
3;11;0.0;2;True;0;17.38;73.0;19.0;219
3;10;0.0;5;True;1;8.92;57.0;7.0;187
12;13;0.0;6;False;1;10.8;87.0;11.0;547
12;14;0.0;4;True;0;8.92;34.0;11.0;242
12;13;0.0;1;True;0;19.26;56.0;6.0;321
8;18;0.0;4;True;0;26.78;48.0;15.0;941
2;5;0.0;3;True;0;3.28;70.0;6.0;20
11;11;0.0;6;False;1;5.16;41.0;20.0;186
