age;job;marital;education;housing;loan;contact;month;day_of_week;campaign;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;nr.employed;subscribed
88;retired;divorced;basic.4y;no;no;cellular;oct;wed;2.0;success;-3.4;92.431;-26.9;5017.5;yes
41;entrepreneur;married;university.degree;yes;no;cellular;nov;tue;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;yes
24;blue-collar;married;basic.9y;no;no;cellular;apr;thu;1.0;nonexistent;-1.8;93.075;-47.1;5099.1;no
33;technician;single;basic.9y;no;no;telephone;may;thu;6.0;failure;-1.8;92.893;-46.2;5099.1;no
28;technician;single;professional.course;yes;yes;cellular;jun;fri;1.0;success;-2.9;92.963;-40.8;5076.2;yes
38;technician;married;professional.course;yes;yes;cellular;mar;thu;2.0;nonexistent;-1.8;92.843;-50.0;5099.1;yes
21;student;single;high.school;yes;no;cellular;apr;mon;3.0;nonexistent;-1.8;93.075;-47.1;5099.1;no
26;student;single;unknown;no;no;cellular;sep;thu;1.0;failure;-3.4;92.379;-29.8;5017.5;no
45;blue-collar;married;high.school;no;no;cellular;aug;wed;6.0;nonexistent;1.4;93.444;-36.1;5228.1;no
25;blue-collar;single;high.school;yes;no;cellular;may;wed;1.0;failure;-1.8;92.893;-46.2;5099.1;no
42;services;single;high.school;yes;no;cellular;may;mon;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
37;blue-collar;married;basic.9y;yes;yes;telephone;may;fri;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
34;technician;single;university.degree;yes;no;cellular;aug;wed;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
41;technician;married;professional.course;yes;no;telephone;may;wed;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
36;admin.;married;university.degree;no;no;telephone;nov;thu;2.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
30;blue-collar;married;basic.9y;yes;no;cellular;jul;fri;2.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
30;technician;single;basic.9y;no;no;cellular;jun;mon;1.0;success;-2.9;92.963;-40.8;5076.2;no
60;self-employed;married;professional.course;no;no;telephone;jun;fri;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
34;management;married;university.degree;no;no;telephone;oct;wed;2.0;nonexistent;-3.4;92.431;-26.9;5017.5;yes
29;technician;single;university.degree;no;no;telephone;nov;mon;1.0;success;-1.1;94.767;-50.8;4963.6;yes
44;admin.;married;high.school;yes;no;cellular;jul;wed;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
29;technician;single;professional.course;yes;yes;cellular;aug;wed;3.0;nonexistent;1.4;93.444;-36.1;5228.1;no
45;admin.;married;high.school;yes;no;telephone;may;thu;1.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
38;services;married;high.school;yes;no;cellular;jul;thu;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
33;self-employed;single;university.degree;yes;no;cellular;mar;mon;2.0;nonexistent;-1.8;93.369;-34.8;5008.7;yes
36;blue-collar;married;basic.6y;yes;no;cellular;jul;tue;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
36;admin.;married;university.degree;yes;no;cellular;jul;wed;2.0;nonexistent;1.4;93.918;-42.7;5228.1;no
23;services;single;high.school;yes;no;cellular;may;fri;5.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
24;student;single;unknown;yes;no;cellular;sep;wed;2.0;failure;-1.1;94.199;-37.5;4963.6;no
50;management;married;basic.4y;yes;no;cellular;nov;tue;1.0;failure;-0.1;93.2;-42.0;5195.8;no
37;admin.;single;university.degree;no;no;telephone;may;wed;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
33;admin.;married;university.degree;yes;no;cellular;may;fri;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
35;self-employed;married;university.degree;no;no;cellular;jul;thu;2.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
38;blue-collar;married;basic.4y;yes;yes;telephone;may;fri;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
37;management;single;university.degree;no;no;telephone;may;thu;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
40;blue-collar;single;basic.9y;unknown;unknown;cellular;nov;wed;4.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
29;technician;unknown;high.school;yes;no;cellular;aug;wed;3.0;nonexistent;1.4;93.444;-36.1;5228.1;no
49;technician;divorced;professional.course;yes;no;cellular;mar;tue;4.0;success;-1.8;93.369;-34.8;5008.7;yes
50;blue-collar;married;professional.course;no;no;cellular;nov;thu;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;yes
30;technician;married;university.degree;yes;no;telephone;may;tue;2.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
51;admin.;married;university.degree;yes;yes;cellular;mar;fri;3.0;failure;-1.8;93.369;-34.8;5008.7;no
38;admin.;married;university.degree;yes;no;cellular;nov;tue;1.0;success;-3.4;92.649;-30.1;5017.5;yes
31;technician;single;professional.course;no;yes;telephone;jun;thu;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
37;admin.;married;university.degree;no;yes;cellular;aug;tue;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
37;technician;single;professional.course;yes;no;cellular;aug;tue;1.0;nonexistent;1.4;93.444;-36.1;5228.1;yes
49;technician;divorced;high.school;yes;no;cellular;jul;thu;3.0;nonexistent;1.4;93.918;-42.7;5228.1;no
30;blue-collar;single;basic.9y;yes;yes;cellular;jul;mon;6.0;nonexistent;1.4;93.918;-42.7;5228.1;no
41;blue-collar;divorced;basic.6y;no;no;telephone;jun;mon;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
41;blue-collar;married;unknown;no;yes;cellular;jul;tue;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
50;unemployed;married;professional.course;yes;no;cellular;nov;fri;1.0;failure;-0.1;93.2;-42.0;5195.8;no
24;student;single;high.school;no;no;cellular;jul;tue;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
50;technician;married;university.degree;yes;no;cellular;aug;mon;5.0;nonexistent;1.4;93.444;-36.1;5228.1;no
54;admin.;married;university.degree;yes;no;cellular;jul;thu;5.0;nonexistent;1.4;93.918;-42.7;5228.1;no
53;services;married;high.school;yes;yes;telephone;may;mon;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
55;management;married;university.degree;no;no;cellular;aug;mon;3.0;nonexistent;1.4;93.444;-36.1;5228.1;yes
65;retired;single;university.degree;no;no;cellular;nov;thu;1.0;failure;-3.4;92.649;-30.1;5017.5;yes
46;blue-collar;married;basic.6y;no;yes;telephone;may;thu;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
28;self-employed;single;university.degree;yes;no;cellular;jul;thu;2.0;nonexistent;-1.7;94.215;-40.3;4991.6;yes
33;services;married;high.school;yes;no;cellular;nov;wed;2.0;nonexistent;-0.1;93.2;-42.0;5195.8;yes
50;blue-collar;married;basic.9y;yes;no;cellular;apr;thu;2.0;failure;-1.8;93.075;-47.1;5099.1;yes
57;management;married;high.school;yes;no;cellular;may;fri;2.0;failure;-1.8;92.893;-46.2;5099.1;no
33;admin.;married;university.degree;no;no;telephone;may;wed;2.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
80;retired;married;professional.course;yes;no;cellular;oct;thu;1.0;failure;-1.1;94.601;-49.5;4963.6;yes
33;admin.;married;high.school;no;no;cellular;may;thu;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
54;technician;divorced;professional.course;yes;no;cellular;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
22;blue-collar;single;basic.9y;yes;no;telephone;may;thu;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
39;technician;married;basic.9y;no;no;cellular;jul;mon;4.0;nonexistent;1.4;93.918;-42.7;5228.1;no
26;blue-collar;married;basic.9y;no;yes;telephone;jun;thu;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
31;management;married;university.degree;yes;no;cellular;nov;mon;1.0;nonexistent;-1.1;94.767;-50.8;4963.6;yes
41;services;single;high.school;yes;yes;cellular;apr;wed;2.0;nonexistent;-1.8;93.075;-47.1;5099.1;yes
51;technician;single;university.degree;no;no;cellular;jun;fri;1.0;nonexistent;-2.9;92.963;-40.8;5076.2;yes
32;entrepreneur;married;basic.4y;yes;no;cellular;jun;tue;2.0;failure;-2.9;92.963;-40.8;5076.2;yes
36;unemployed;single;university.degree;yes;no;cellular;jun;mon;1.0;success;-2.9;92.963;-40.8;5076.2;yes
35;technician;married;professional.course;yes;no;cellular;may;wed;2.0;failure;-1.8;92.893;-46.2;5099.1;no
47;services;divorced;unknown;yes;no;cellular;aug;tue;2.0;failure;-1.7;94.027;-38.3;4991.6;yes
33;services;married;high.school;yes;no;cellular;may;fri;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;yes
29;services;married;basic.9y;yes;no;cellular;nov;thu;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;yes
29;admin.;single;high.school;yes;yes;cellular;jun;mon;2.0;nonexistent;-2.9;92.963;-40.8;5076.2;yes
25;services;divorced;high.school;yes;no;telephone;may;thu;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
47;services;married;basic.4y;yes;no;cellular;aug;tue;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
30;blue-collar;married;basic.9y;no;yes;cellular;may;mon;6.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
42;admin.;married;university.degree;no;no;cellular;nov;fri;2.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
22;blue-collar;single;basic.9y;yes;yes;cellular;jul;mon;1.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
22;student;single;unknown;yes;no;cellular;jun;mon;1.0;nonexistent;-2.9;92.963;-40.8;5076.2;no
49;admin.;unknown;university.degree;no;no;cellular;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;yes
35;services;single;high.school;no;no;cellular;may;tue;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
33;admin.;married;high.school;yes;yes;telephone;jul;wed;2.0;failure;-1.7;94.215;-40.3;4991.6;yes
34;admin.;married;high.school;yes;no;telephone;jun;fri;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
57;retired;divorced;university.degree;no;no;telephone;jul;tue;2.0;nonexistent;1.4;93.918;-42.7;5228.1;no
50;unemployed;married;basic.9y;yes;no;telephone;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
34;technician;married;high.school;no;yes;cellular;nov;wed;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;yes
59;retired;married;professional.course;no;no;telephone;may;wed;1.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
35;blue-collar;married;basic.9y;yes;no;telephone;jun;tue;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
27;unemployed;single;basic.4y;no;no;cellular;jun;tue;1.0;failure;-1.7;94.055;-39.8;4991.6;no
36;admin.;divorced;high.school;no;no;cellular;jul;wed;3.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
33;unemployed;single;unknown;yes;no;cellular;sep;fri;2.0;failure;-1.1;94.199;-37.5;4963.6;yes
34;technician;divorced;university.degree;no;no;cellular;nov;fri;3.0;nonexistent;-0.1;93.2;-42.0;5195.8;yes
24;student;single;high.school;yes;yes;cellular;sep;wed;2.0;success;-1.1;94.199;-37.5;4963.6;yes
32;technician;married;professional.course;yes;no;cellular;aug;mon;3.0;nonexistent;1.4;93.444;-36.1;5228.1;no
35;blue-collar;married;basic.9y;yes;yes;cellular;may;fri;1.0;failure;-1.8;92.893;-46.2;5099.1;no
51;blue-collar;married;basic.9y;yes;no;cellular;may;wed;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
41;blue-collar;married;basic.4y;no;no;telephone;jun;mon;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
34;admin.;single;university.degree;no;no;cellular;nov;mon;2.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
35;blue-collar;married;high.school;no;no;telephone;jun;thu;2.0;nonexistent;1.4;94.465;-41.8;5228.1;yes
20;student;single;high.school;yes;no;cellular;jun;fri;2.0;nonexistent;-2.9;92.963;-40.8;5076.2;yes
24;technician;single;professional.course;no;no;cellular;may;thu;1.0;failure;-1.8;92.893;-46.2;5099.1;no
28;admin.;single;university.degree;no;no;cellular;mar;wed;2.0;nonexistent;-1.8;92.843;-50.0;5099.1;yes
23;management;single;university.degree;yes;no;cellular;jul;thu;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
45;blue-collar;married;professional.course;yes;no;cellular;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
28;admin.;single;high.school;no;no;cellular;jul;mon;3.0;nonexistent;1.4;93.918;-42.7;5228.1;no
30;technician;married;university.degree;no;no;telephone;jun;tue;6.0;nonexistent;1.4;94.465;-41.8;5228.1;no
47;management;married;basic.9y;no;no;cellular;jun;tue;1.0;nonexistent;-2.9;92.963;-40.8;5076.2;no
44;blue-collar;single;basic.4y;yes;no;telephone;may;thu;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
34;admin.;married;university.degree;yes;no;cellular;aug;mon;2.0;nonexistent;-2.9;92.201;-31.4;5076.2;no
35;unemployed;married;professional.course;yes;no;cellular;dec;mon;1.0;success;-3.0;92.713;-33.0;5023.5;yes
39;blue-collar;divorced;basic.9y;yes;no;telephone;jun;wed;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
36;management;single;university.degree;yes;no;cellular;jun;wed;2.0;success;-2.9;92.963;-40.8;5076.2;yes
44;admin.;married;basic.6y;unknown;unknown;cellular;may;mon;1.0;failure;-1.8;92.893;-46.2;5099.1;yes
30;admin.;married;university.degree;yes;no;cellular;aug;tue;3.0;failure;-2.9;92.201;-31.4;5076.2;no
62;blue-collar;married;basic.4y;no;no;cellular;nov;mon;1.0;failure;-3.4;92.649;-30.1;5017.5;no
27;blue-collar;single;basic.6y;no;no;telephone;may;mon;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
51;technician;married;professional.course;yes;no;cellular;aug;thu;3.0;nonexistent;-1.7;94.027;-38.3;4991.6;yes
43;unknown;married;high.school;no;no;telephone;may;tue;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
48;services;single;basic.4y;yes;yes;cellular;may;thu;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
25;blue-collar;married;basic.4y;no;no;cellular;jul;thu;2.0;nonexistent;1.4;93.918;-42.7;5228.1;no
52;admin.;divorced;university.degree;no;no;cellular;nov;tue;1.0;nonexistent;-3.4;92.649;-30.1;5017.5;yes
24;admin.;single;university.degree;no;no;cellular;sep;thu;1.0;failure;-1.1;94.199;-37.5;4963.6;yes
35;technician;married;professional.course;no;no;cellular;aug;tue;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
53;retired;married;professional.course;no;no;cellular;jul;fri;2.0;nonexistent;1.4;93.918;-42.7;5228.1;no
38;technician;married;professional.course;no;yes;cellular;mar;thu;2.0;nonexistent;-1.8;92.843;-50.0;5099.1;yes
41;blue-collar;single;basic.6y;no;no;cellular;may;fri;2.0;failure;-1.8;92.893;-46.2;5099.1;no
36;admin.;single;basic.6y;yes;no;telephone;may;wed;2.0;failure;-1.8;92.893;-46.2;5099.1;no
30;services;married;high.school;yes;no;telephone;may;wed;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
46;technician;divorced;professional.course;no;no;cellular;may;mon;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
43;unemployed;married;basic.9y;no;no;cellular;sep;fri;2.0;success;-1.1;94.199;-37.5;4963.6;yes
43;admin.;married;university.degree;yes;no;cellular;aug;wed;4.0;nonexistent;1.4;93.444;-36.1;5228.1;no
81;retired;divorced;basic.4y;no;no;cellular;sep;wed;2.0;success;-1.1;94.199;-37.5;4963.6;yes
26;technician;single;professional.course;no;yes;cellular;nov;wed;1.0;failure;-3.4;92.649;-30.1;5017.5;yes
32;technician;single;university.degree;no;no;cellular;nov;thu;1.0;nonexistent;-0.1;93.2;-42.0;5195.8;yes
31;blue-collar;married;basic.4y;no;no;telephone;may;mon;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
49;technician;married;professional.course;no;no;telephone;jun;mon;1.0;nonexistent;1.4;94.465;-41.8;5228.1;no
29;admin.;married;university.degree;no;yes;cellular;jul;thu;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
36;blue-collar;married;basic.9y;no;no;cellular;may;wed;3.0;failure;-1.8;92.893;-46.2;5099.1;yes
30;services;married;high.school;yes;no;cellular;jul;tue;3.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
71;retired;married;basic.4y;yes;no;cellular;jul;thu;2.0;failure;-1.7;94.215;-40.3;4991.6;yes
33;blue-collar;married;basic.6y;no;no;cellular;may;fri;4.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
56;blue-collar;married;unknown;yes;yes;cellular;jul;mon;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
39;services;married;basic.9y;no;no;telephone;jun;fri;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
38;blue-collar;married;basic.6y;no;no;cellular;jul;thu;1.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
41;admin.;married;basic.6y;no;no;telephone;may;thu;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
46;services;married;unknown;yes;yes;cellular;aug;fri;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
29;admin.;married;high.school;no;no;telephone;may;wed;1.0;nonexistent;-1.8;93.876;-40.0;5008.7;no
37;technician;married;professional.course;no;no;cellular;nov;fri;3.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
33;management;married;university.degree;yes;no;telephone;may;tue;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
38;self-employed;married;basic.9y;no;no;cellular;aug;fri;1.0;nonexistent;1.4;93.444;-36.1;5228.1;yes
41;blue-collar;married;basic.9y;no;no;cellular;apr;fri;3.0;failure;-1.8;93.075;-47.1;5099.1;yes
36;admin.;married;high.school;yes;no;cellular;may;tue;5.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
45;admin.;married;university.degree;no;no;cellular;sep;mon;1.0;nonexistent;-3.4;92.379;-29.8;5017.5;yes
45;blue-collar;married;basic.6y;no;no;cellular;aug;wed;1.0;nonexistent;1.4;93.444;-36.1;5228.1;yes
28;admin.;single;basic.9y;no;yes;cellular;may;tue;1.0;success;-1.8;92.893;-46.2;5099.1;yes
30;services;single;high.school;yes;no;telephone;may;thu;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
44;blue-collar;divorced;basic.9y;yes;no;telephone;may;wed;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
32;blue-collar;married;basic.4y;no;yes;telephone;jul;wed;1.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
49;services;married;basic.4y;no;no;cellular;aug;mon;2.0;nonexistent;1.4;93.444;-36.1;5228.1;yes
43;blue-collar;married;basic.6y;yes;no;cellular;apr;mon;4.0;nonexistent;-1.8;93.075;-47.1;5099.1;no
60;self-employed;married;university.degree;no;no;cellular;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
29;admin.;married;high.school;yes;no;cellular;jun;mon;1.0;nonexistent;-2.9;92.963;-40.8;5076.2;yes
34;blue-collar;married;basic.6y;no;no;telephone;may;tue;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
37;blue-collar;married;unknown;yes;no;telephone;may;thu;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
29;admin.;single;university.degree;yes;no;cellular;aug;tue;5.0;nonexistent;1.4;93.444;-36.1;5228.1;no
28;housemaid;single;basic.6y;no;no;cellular;jul;mon;1.0;nonexistent;1.4;93.918;-42.7;5228.1;no
45;management;married;unknown;yes;yes;telephone;may;fri;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
31;technician;married;university.degree;no;no;telephone;may;fri;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
35;blue-collar;single;basic.6y;yes;no;telephone;jun;fri;4.0;nonexistent;1.4;94.465;-41.8;5228.1;no
31;student;single;unknown;yes;no;cellular;apr;thu;1.0;failure;-1.8;93.075;-47.1;5099.1;no
34;services;married;high.school;yes;no;telephone;may;tue;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
30;admin.;married;university.degree;yes;no;telephone;may;fri;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
29;blue-collar;divorced;high.school;no;no;cellular;may;fri;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;yes
41;self-employed;married;university.degree;no;no;cellular;aug;mon;2.0;nonexistent;1.4;93.444;-36.1;5228.1;no
35;admin.;single;university.degree;no;yes;cellular;may;fri;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
45;blue-collar;married;basic.4y;yes;no;cellular;aug;wed;5.0;nonexistent;1.4;93.444;-36.1;5228.1;no
45;admin.;married;high.school;no;no;cellular;aug;fri;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
44;technician;married;university.degree;no;no;cellular;jun;wed;2.0;failure;-1.7;94.055;-39.8;4991.6;yes
37;admin.;married;university.degree;yes;yes;telephone;may;fri;2.0;nonexistent;1.1;93.994;-36.4;5191.0;no
28;technician;married;university.degree;yes;no;cellular;may;thu;1.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
44;services;married;high.school;yes;no;cellular;may;tue;1.0;failure;-1.8;92.893;-46.2;5099.1;no
33;admin.;single;university.degree;no;no;cellular;may;wed;2.0;nonexistent;-1.8;92.893;-46.2;5099.1;no
34;technician;married;professional.course;yes;no;cellular;nov;mon;2.0;failure;-3.4;92.649;-30.1;5017.5;no
59;housemaid;married;basic.4y;no;no;cellular;aug;wed;2.0;nonexistent;1.4;93.444;-36.1;5228.1;no
38;services;married;high.school;yes;no;cellular;may;fri;1.0;failure;-1.8;92.893;-46.2;5099.1;yes
47;services;divorced;high.school;no;no;telephone;may;mon;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
42;blue-collar;married;basic.9y;no;yes;cellular;jul;thu;1.0;nonexistent;1.4;93.918;-42.7;5228.1;yes
49;blue-collar;married;basic.4y;no;no;telephone;jun;mon;2.0;nonexistent;1.4;94.465;-41.8;5228.1;no
39;admin.;married;university.degree;no;no;telephone;may;tue;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
45;blue-collar;married;basic.9y;yes;no;telephone;may;mon;1.0;nonexistent;1.1;93.994;-36.4;5191.0;yes
44;admin.;married;high.school;yes;yes;telephone;may;tue;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
42;admin.;married;university.degree;yes;no;cellular;aug;thu;1.0;nonexistent;1.4;93.444;-36.1;5228.1;no
34;blue-collar;married;basic.6y;yes;no;telephone;may;wed;1.0;nonexistent;1.1;93.994;-36.4;5191.0;no
36;technician;married;professional.course;yes;no;cellular;nov;wed;2.0;nonexistent;-0.1;93.2;-42.0;5195.8;no
33;services;married;professional.course;no;no;telephone;sep;mon;1.0;failure;-1.1;94.199;-37.5;4963.6;no
22;services;single;professional.course;no;no;cellular;jul;tue;1.0;failure;-1.7;94.215;-40.3;4991.6;yes
38;admin.;married;high.school;no;no;telephone;jul;tue;1.0;failure;-1.7;94.215;-40.3;4991.6;no
39;admin.;single;high.school;no;no;cellular;jul;thu;6.0;nonexistent;1.4;93.918;-42.7;5228.1;no
36;blue-collar;married;high.school;no;no;telephone;may;wed;4.0;nonexistent;1.1;93.994;-36.4;5191.0;no
36;unknown;single;basic.6y;no;no;telephone;may;thu;3.0;nonexistent;1.1;93.994;-36.4;5191.0;no
